序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
61,"
                                                                                                    【习近平：要使暴力恐怖分子成为“过街老鼠，人人喊打”】据新华社，习近平总书记25日在主持中央政治局第十四次集体学习时指出，要建立健全反恐工作格局，完善反恐工作体系，加强反恐力量建设。要深入开展各种形式的群防群治活动，筑起铜墙铁壁，使暴力恐怖分子成为“过街老鼠，人人喊打”。 ​​​​                                            ", 2014-4-27 08:58,14,3,1,360安全浏览器,B1DgHnjuk
62,"
                                                                                                    #路况提示#今日昆曲、昆石、昆玉、安晋、昆楚、昆武高速，以及福昆线昆石段，现在通行情况正常。特别提醒：昆石高速下行线阳宗服务区将在4月24日至4月30对加油设备进行维修。届时，该服务区不对车辆加油。请驾驶员朋友提前做好准备，以免耽误您的行程。 ​​​​                                            ", 2014-4-27 08:43,3,1,赞,360安全浏览器,B1DaC1z9K
63,"
                                                                                                    #早安心语#心小了，小事就大了；心大了，大事都小了；看淡世间沧桑，内心安然无恙。大其心，容天下之物；虚其心，爱天下之善；平其心，论天下之事；定其心，应天下之变。大事难事看担当，逆境顺境看胸襟，有舍有得看智慧，是成是败看坚持。 盆友们 ~早  ​​​​                                            ", 2014-4-27 08:03,4,12,4,皮皮时光机,B1CUqgjJe
64,"
                                                                                                    #晚安心语#【把心 放宽，幸福才会常在】人生要不乱于心，不困于情。心态安好，则幸福常存。时间的变换，去了旧伤又来了新疤；别人帮得了你一时，帮不了你一世。只有真正看开了，心病也就是根除了。兵来将挡，水来土掩。把心放平，就去把心放宽，幸福才会常在。 小伙伴们 ~晚安[哎呦熊晚安]  ​​​​                                            ", 2014-4-26 21:31,5,5,3,皮皮时光机,B1yLEjivf
65,"
                                                                                                    #生活知识微分享#【做到“四多三少”远离癌症】癌字中有三个“口”，可见饮食和癌症的关系密切。世界癌症研究基金会指出，每年因癌症死亡的人中有1/3和不良饮食习惯有关。“四多三少”防癌原则，四多：1.新鲜果蔬；2.豆制品；3.菌类；4.绿茶。三少：1.减盐；2.减煎炸；3.少喝酒。 ​​​​                                            ", 2014-4-26 21:26,12,3,1,皮皮时光机,B1yJAEKjE
66,"
                                                                                                    【警方提醒：姑娘们，请注意！】                                            ", 2014-4-26 16:49,14,2,147,360安全浏览器,B1wVakHl9
67,"
                                                                                                    【这些广告，别信！】国家工商总局对2月部分媒体发布的医疗、药品等广告进行抽查监测，这些广告严重违法：①西藏卫视：氨糖保健食品广告；②宁夏卫视：苦瓜桑叶片保健食品广告；③今晚报：芙斯特牌肉桂胶囊保健食品广告；④半岛都市报：青岛民生医院医疗广告。O网页链接 请戳↓↓                                            ", 2014-4-26 16:47,1,1,282,360安全浏览器,B1wUAgLx0
68,"
                                                                                                    #警务新闻#近日，针对近期因高温天气、车辆电路、油路老化等原因，全国各地相继发生多起公交车自燃事故，为深刻吸取教训，红河开远交警大队及时组织民警深入辖区公交公司，为广大司机现场讲解高温天气车辆保养知识和行车注意事项，全面预防车辆自燃等意外事故，为辖区近百辆公交车“降温”。@平安红河  ​​​​                                            ", 2014-4-26 15:33,3,6,2,皮皮时光机,B1wqBkbmT
69,"
                                                                                                    #警方提示#【刷卡消费需谨慎】面对商家推出的各类优惠促销，有木有亲喜欢“刷卡”消费？警方提醒：刷卡时要多留个心眼，防患于未然。一是卡不离身，自行前往POS机具操作。二是认真核对签购单上的消费金额以及币种信息是否与实际相符，并留存好消费凭证。三是设置消费短信提示。 ​​​​                                            ", 2014-4-26 14:43,15,2,1,皮皮时光机,B1w6j8LE0
70,"
                                                                                                    #开心一刻#【有志青年】 校长有天路过学校后门，突然听到一句：“我要考牛津！”校长顿时感动不已——没想到我们学校也有如此有志青年，决定看看是哪位，忽然又听到一句：“再来两串大腰子！”   ​​​​                                            ", 2014-4-26 13:03,3,5,2,皮皮时光机,B1vrBlNgM
