序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
107,"
                                                                                                    回复@个椰子:对~//@个椰子:回复@鸿雁何时归:入秋要五天平均气温在22度以下才算数，刷个一两天秋日，后面温度又超过22度都不算入秋的                                            ", 9月23日 17:16,转发,评论,2,微博 weibo.com,Fn9LBfUyC
108,"
                                                                                                    #四川省下午天气预报#今天晚上到明天白天：盆地大部阴天有阵雨或小雨，其中巴中、南充、达州、广安4市和遂宁、资阳2市的东部有中雨，局部大雨到暴雨；阿坝州大部、甘孜州北部和攀西地区多云间阴天，有分散阵雨或雷雨，甘孜州南部多云间晴。24小时内，盆地最低气温：19~22℃；最高气温：北部24~26℃，南 ​​​​...展开全文c                                            ", 9月23日 17:02,转发,1,赞,360安全浏览器,Fn9G0k9Vi
109,"
                                                                                                    #16时气温实况# 当下应养成早睡早起的好习惯，夜愈深，寒气愈重，寒气很容易入侵体内，给以后腰腿疼痛埋下隐患，还会导致咳嗽等疾病。 ​​​​                                            ", 9月23日 16:52,转发,3,3,360安全浏览器,Fn9BSpGvv
110,"
                                                                                                    #雷电黄色预警信号# 【阿坝州气象台09月23日15时01分发布雷电黄色预警信号】预计我州阿坝县、壤塘县、红原县、金川县、马尔康市、若尔盖县6小时内可能发生雷电活动，可能会造成雷电灾害,过程可能伴随阵性大风、冰雹和短时强降水。 ​​​​                                            ", 9月23日 15:38,转发,评论,5,360安全浏览器,Fn97NiSuo
111,"
                                                                                                    转发微博                                            ", 9月23日 15:00,1,评论,赞,360安全浏览器,Fn8SA6Iej
112,"
                                                                                                    #14时气温实况# 如果自己不想积极认真地生活，不管得到什么样的回答都没用。（东野圭吾《解忧杂货店》） ​​​​                                            ", 9月23日 14:21,转发,评论,8,360安全浏览器,Fn8CA53m0
113,"
                                                                                                    //@川台天气: //@四川气象:好可耐                                            ", 9月23日 11:23,3,评论,1063,360安全浏览器,Fn7sy3JhJ
114,"
                                                                                                    飓风在告诉世人什么叫摧枯拉朽                                            ", 9月23日 11:00,2,1,85,360安全浏览器,Fn7j63wLk
115,"
                                                                                                    转发微博                                            ", 9月23日 09:50,1,评论,250,360安全浏览器,Fn6QJjdlM
116,"
                                                                                                    【今日秋分】秋分，是农历二十四节气中的第十六个节气。秋天，是丰收的季节，也是文人写诗作画的时节。来看看@放四小川CC 创作的24节气漫画之秋分吧~~ ​​​​                                            ", 9月23日 09:34,3,评论,3,360安全浏览器,Fn6K318lw
117,"
                                                                                                    #08时气温实况# 小阴天也要元气满满哦~ ​​​​                                            ", 9月23日 08:24,1,评论,2,专业版微博,Fn6hyAY1Z
118,"
                                                                                                    好可耐                                            ", 9月23日 08:19,8,评论,1063,360安全浏览器,Fn6fydpMo
119,"
                                                                                                    转发微博                                            ", 9月23日 08:16,3,评论,102,360安全浏览器,Fn6exdZ4Q
120,"
                                                                                                    【今日，秋分】                                            ", 9月23日 08:14,转发,评论,49,360安全浏览器,Fn6dFaQZn
121,"
                                                                                                    #四川省主要城市未来48小时天气预报# ​​​​                                            ", 9月23日 07:54,3,评论,1,专业版微博,Fn65oa3BV
122,"
                                                                                                    #四川省早间天气预报# 今天白天到晚上：盆地西部阴天间多云，盆地其余地方阴天有阵雨或小雨，其中巴中、南充、达州、广安4市的部分地方及遂宁、资阳2市东部有中雨，局部大雨到暴雨；川西高原北部和攀西地区阴天间多云有阵雨或雷雨，川西高原南部多云。 24小时内，最高气温：北部23~25℃，盆地其余地方2 ​​​​...展开全文c                                            ", 9月23日 07:51,3,2,2,专业版微博,Fn64tq3Wf
123,"
                                                                                                                                                ", 9月22日 21:25,1,评论,245,360安全浏览器,Fn1Yp45Cj
124,"
                                                                                                    转发微博                                            ", 9月22日 20:31,转发,评论,赞,360安全浏览器,Fn1Cu7qQ8
125,"
                                                                                                    今天晚上到明天白天：盆地大部阴天间多云有阵雨或小雨，其中达州、广安2市的部分地方有中雨，局部大雨；川西高原和攀西地区多云间阴有阵雨或雷雨，其中攀西地区南部的局部地方有中雨。24小时内，盆地最低气温：18~21℃；最高气温：北部23~25℃，盆地其余地方25~27℃。 ​​​​                                            ", 9月22日 16:50,1,1,3,360安全浏览器,Fn0aNuHNg
126,"
                                                                                                    #16时气温实况# 又到双休日了，周末快乐！ ​​​​                                            ", 9月22日 16:14,1,1,2,360安全浏览器,FmZW554TZ
127,"
                                                                                                    #雷电黄色预警信号#【阿坝州气象台09月22日15时15分发布雷电黄色预警信号】预计我州汶川县、理县、茂县、金川县、小金县、马尔康市、黑水县、壤塘县6小时内可能发生雷电活动，可能会造成雷电灾害,过程可能伴随阵性大风、冰雹和短时强降水。 ​​​​                                            ", 9月22日 15:23,转发,评论,1,360安全浏览器,FmZBlnqa5
128,"
                                                                                                    转发微博                                            ", 9月22日 14:20,1,评论,2,360安全浏览器,FmZbGsxq8
129,"
                                                                                                    #14时气温实况# 明天就是秋分节气了，可是四川大部却还没入秋 ​​​​                                            ", 9月22日 14:16,1,5,2,360安全浏览器,FmZa40pIY
130,"
                                                                                                    秋姑娘为什么迟到了？四川省气象专家来解答~~                                            ", 9月22日 13:14,2,1,2,360安全浏览器,FmYL3xq4j
131,"
                                                                                                    转发微博                                            ", 9月22日 13:13,转发,评论,赞,360安全浏览器,FmYKrqYgm
132,"
                                                                                                    在外面千万不要乱喝水~~                                            ", 9月22日 11:25,1,4,130,360安全浏览器,FmY2S13jm
133,"
                                                                                                    转发微博                                            ", 9月22日 10:13,1,评论,7,360安全浏览器,FmXzBpngh
134,"
                                                                                                    世界无车日，愿今日天下无车~                                            ", 9月22日 09:38,1,评论,29,360安全浏览器,FmXlk96BY
135,"
                                                                                                    魔女白盲天？                                            ", 9月22日 09:19,转发,评论,89,360安全浏览器,FmXdAu6sy
136,"
                                                                                                    #08时气温实况# 气温平稳，体感舒适~ ​​​​                                            ", 9月22日 08:24,转发,1,1,360安全浏览器,FmWRfgpHh
137,"
                                                                                                    #四川省主要城市未来48小时天气预报# ​​​​                                            ", 9月22日 07:57,转发,评论,1,专业版微博,FmWGqv1Mb
138,"
                                                                                                    #四川省早间天气预报# 今天白天到晚上：盆地大部阴天间多云有阵雨或小雨，其中达州、广安2市的局部地方有中雨；川西高原和攀西地区多云间阴有阵雨或雷雨，其中攀西地区南部有中雨，局部大雨。24小时内，盆地最低气温：19~21℃；最高气温：24~26℃。 ​​​​                                            ", 9月22日 07:54,转发,评论,1,360安全浏览器,FmWF90UPw
139,"
                                                                                                    转发微博                                            ", 9月21日 22:24,转发,2,1,360安全浏览器,FmSVRl5BV
140,"
                                                                                                    #国庆去哪玩#                                            ", 9月21日 22:24,转发,评论,4,360安全浏览器,FmSVMCB8Q
