序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
126,"
                                                                                                                                                ", 9月20日 09:55,转发,4,134,Android,FmEBmvCbH
127,"
                                                                                                    #墨西哥7.1级地震#以下现场照片来自当地网友（2）。 ​​​​                                            ", 9月20日 09:44,1,5,10,Android,FmEwDaq2f
128,"
                                                                                                    #墨西哥7.1级地震#以下现场照片来自当地网友。 ​​​​                                            ", 9月20日 09:18,2,8,2,Android,FmEm4lycY
129,"
                                                                                                    哪有什么坚持到底，不过是半途中想后悔却发现已经来不及了。各位，早上好！ ​​​​                                            ", 9月20日 09:04,转发,23,15,Android,FmEgGFEEj
130,"
                                                                                                                                                ", 9月20日 08:36,2,9,570,Android,FmE558Pea
131,"
                                                                                                    哎。。。                                            ", 9月20日 08:09,2,4,154,Android,FmDUb6wDa
132,"
                                                                                                    哎。。。                                            ", 9月20日 08:09,转发,5,239,Android,FmDU11qFz
133,"
                                                                                                    #地震快讯#中国地震台网正式测定：09月20日02时14分在墨西哥（北纬18.58度，西经98.47度）发生7.1级地震，震源深度50千米。（ @震长 ） ​​​​                                            ", 9月20日 02:57,1,13,3,国家地震台网,FmBRJ7kzj
134,"
                                                                                                    #地震快讯#中国地震台网自动测定：09月20日02时14分在墨西哥中部附近（北纬18.68度，西经98.33度）发生7.2级左右地震，最终结果以正式速报为准。（ @震长 ） ​​​​                                            ", 9月20日 02:22,转发,1,2,国家地震台网,FmBDtgXnI
135,"
                                                                                                    五道口归来，人品爆发居然赶上了94路末班车，享受了一盘专车带保镖的待遇没睡的来点个赞啥 ​​​​                                            ", 9月19日 23:48,转发,12,43,Android,FmACF1J2W
