序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
109,"
                                                                                                    #聚焦暴雨#暴雨中，趴在水中疏通下水道的最美环卫工人——李成友，站在下水道口守井盖的的“灯塔”——康国新，一如他们那些平凡朴实的话:都是份内的事，海淀排水抢险队也在各个积水点排除险情，充当""灯塔""，守卫平安，向他们致敬！ ​​​​                                            ", 2012-7-27 17:16,40,15,1,微博 weibo.com,yuoOl0uXi
110,"
                                                                                                    转发微博                                            ", 2012-7-27 14:42,3,1,赞,微博 weibo.com,yunNMnAPM
111,"
                                                                                                    #聚焦暴雨#【海淀卫生部门监控饮用水情况】为应对暴雨中可能出现的饮用水污染，海淀区卫生局卫生监督所卫生陆续对辖区内农村自建水厂、农村生活饮用水自备水源，开展卫生巡查工作，关闭了一口水源井，并进行排污和清洗消毒，快速有效地控制了受污染水源，水质在较短时间内即恢复正常。 ​​​​                                            ", 2012-7-27 14:33,1,1,赞,微博 weibo.com,yunK9ekj4
112,"
                                                                                                    各位童鞋，咱们得学习听懂天气预报！                                            ", 2012-7-27 14:19,6,评论,赞,政府版微博,yunEOg1b3
113,"
                                                                                                                                                ", 2012-7-27 14:18,2,评论,4,政府版微博,yunEmdd7q
114,"
                                                                                                    转发微博                                            ", 2012-7-27 11:32,转发,1,2,微博 weibo.com,yumyIziEG
115,"
                                                                                                    安置得力                                            ", 2012-7-27 11:26,3,1,赞,微博 weibo.com,yumwpgcAk
116,"
                                                                                                    各位童鞋及时关注，早作准备，                                            ", 2012-7-27 11:16,3,1,赞,微博 weibo.com,yumsuEvgo
117,"
                                                                                                    愿逝者安息，生者努力                                            ", 2012-7-26 22:48,4,1,65,微博 weibo.com,yuhyTuZk9
118,"
                                                                                                    转发微博                                            ", 2012-7-26 10:15,7,评论,赞,微博 weibo.com,yucD0xiUX
119,"
                                                                                                    转发微博                                            ", 2012-7-26 10:11,2,评论,1,微博 weibo.com,yucBxwan1
120,"
                                                                                                    转发微博。                                            ", 2012-7-26 08:54,6,评论,2,政府版微博,yuc650rn8
121,"
                                                                                                    市气象台发布蓝色预警信号后，海淀区防汛办立即启动IV级应急响应，抢险队员全部上岗备勤，准备投入防汛抢险工作，做到物资储备到位，人员安排到位，全力防汛保安全。并提醒广大市民注意防雨防灾，减少出行，避开车流集中和易积水路段，不要轻易涉水，避免生命财产损失。 ​​​​                                            ", 2012-7-25 15:22,63,21,赞,微博 weibo.com,yu5dja97E
122,"
                                                                                                    各位童鞋注意，北京发布地质灾害黄色预警                                            ", 2012-7-25 13:54,6,1,赞,政府版微博,yu4Dnqpnr
123,"
                                                                                                    大家路上防雷防雨，一定注意安全                                            ", 2012-7-25 09:03,10,6,3,微博 weibo.com,yu2J9avri
124,"
                                                                                                    转发微博                                            ", 2012-7-25 08:48,9,1,赞,微博 weibo.com,yu2DrbFxw
125,"
                                                                                                    各位童鞋，晚饭可以挑几样保护心脏的好食物1.杏仁：预防血小板凝结；2.薏仁：降低胆固醇；3.黑芝麻：防止血管硬化；4.黄豆：降低胆固醇；5.菠菜：富含叶酸能预防心血管疾病；6.木耳：抗凝血；7.海带：预防血管阻塞；8.芹菜：富含芹菜碱有保护心血管降血压的功能； ​​​​                                            ", 2012-7-24 18:09,7,2,赞,微博 weibo.com,ytWSCfUXT
126,"
                                                                                                    便民服务！                                            ", 2012-7-24 18:03,5,1,赞,微博 weibo.com,ytWQ9tgku
