序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
63,"
                                                                                                    别说话，快吸//@luosuy_: 又来炫啦 嫉妒！                                            ", 9月29日 10:33,21,11,66106,微博 weibo.com,Fo1H7dYHX
64,"
                                                                                                    #大熊猫宝宝集体卖萌# ——说好的一起越狱，你怎么不跳呢都怪你，暴露了！ ——奶妈奶妈！是它先要跑的（记者 周圆韵） L四川发布的秒拍视频 ​​​​                                            ", 9月29日 10:25,440,122,445,秒拍网页版,Fo1E2kO9C
65,"
                                                                                                    【节后成都开启社保业务“一窗式”办理】#连线市州#国庆节后，成都市社保业务办理全面启动综合柜员制，直接“对标”银行柜台服务，所有业务实行一窗办结，群众再也不用来回跑。以“一制五化多平台”为体现架构的“成都市社保经办管理服务现代治理体系”将于10月9日正式运行。 ​​​​                                            ", 9月29日 10:20,15,2,10,微博 weibo.com,Fo1BDsdwo
66,"
                                                                                                    #大熊猫宝宝集体卖萌#歌手孙楠已经抵达现场，他表示第一次来到成都大熊猫繁育研究基地非常激动。这次的大熊猫亮相仪式上，孙楠被成都大熊猫繁育研究基地授予“熊猫音乐大使”称号，与熊猫基地进行公益合作，号召大家共同保护大熊猫、保护生态环境。（记者 周圆韵） L四川发布的秒拍视频 ​​​​                                            ", 9月29日 10:16,7,7,20,秒拍网页版,Fo1A32fpf
67,"
                                                                                                    #大熊猫宝宝集体卖萌#来啦奶妈们抱着大熊猫宝宝出场啦！话不多说看视频 L四川发布的秒拍视频 ​​​​                                            ", 9月29日 10:09,17761,13278,66106,秒拍网页版,Fo1xtaOgz
68,"
                                                                                                    #大熊猫宝宝集体卖萌#今天成都大熊猫繁育研究基地2017年10只新生宝宝全部出来亮相啦！四川发布客户端记者已经占据最佳拍摄位，就等大熊猫宝宝出场！先给网友看看睡着的大熊猫～据说待会歌手孙楠也要来现场！大家火速围观哦！（记者 周圆韵） ​​​​                                            ", 9月29日 10:06,5,3,21,微博 weibo.com,Fo1w1jaad
69,"
                                                                                                    【终于等到你！四川航展今天开幕！[推荐]】#媒体聚焦#为期5天（9月29日—10月3日）的首届四川航展今日开幕，此次航展集高峰论坛、飞行表演、商务洽谈、航天科普等八大板块于一体。29日、30日为飞行表演专业观展日，10月1日-3日为观众观展日。将全面呈现全球航空航天成果，全力打造国内一流航展品牌。 ​​​​                                            ", 9月29日 09:37,18,11,14,专业版微博,Fo1kylfaA
70,"
                                                                                                    【牛！地铁9号线将成蓉城首条无人驾驶线】#天府聚焦#早上到点就会自动启动“上班模式”；晚上知道“到点就下班”——这就是“聪明”的9号线。成都轨道集团透露，成都地铁9号线在设计之初就按照无人驾驶模式进行设计的，将成为成都市首条无人驾驶线路。 ​​​​                                            ", 9月29日 09:07,16,7,24,专业版微博,Fo185pn5v
71,"
                                                                                                    #四川早安#要一个完成，不要千万个开始。早安! ​​​​                                            ", 9月29日 07:40,4,3,8,微博 weibo.com,Fo0yHnTJZ
72,"
                                                                                                    #四川晚安#还有两天就是大长假，如果给你张往返机票，你想去哪儿？ ​​​​晚安。 ​​​​                                            ", 9月28日 23:00,5,42,14,微博 weibo.com,FnX9CC06N
73,"
                                                                                                    【四川多地迎阳光露脸 短暂晴天之后仍是阴雨为主】#四川天气#连续的阴雨之后，今日省内多地都迎来了阳光露脸，不过短暂的晴天之后，明天仍是阴雨为主。今天晚上到明天白天：盆地各市阴天有分散阵雨或小雨，川西高原和攀西地区阴天间多云有阵雨或雷雨，川西高原北部和攀西地区南部的局部地方有中 ​​​​...展开全文c                                            ", 9月28日 22:30,2,1,9,微博 weibo.com,FnWXrB35A
74,"
                                                                                                    【明起成都社保多项业务暂停 10月9日起办业务可""一窗办结""】#连线市州#10月9日起，以“成都市社保经办管理服务现代治理体系”将启动运行。以后成都人到社保窗口办业务，可“一窗办结”，不再需要跑多个窗口啦！为确系统顺利切换，9月29日0时至10月8日24时，将暂停除医保联网支付结算外的就业、社 ​​​​...展开全文c                                            ", 9月28日 22:00,8,5,12,微博 weibo.com,FnWLgF3aN
